Date,Open,High,Low,Close,Adj Close,Volume,12-day EMA,26-day EMA,MACD line,Signal line,MACD histogram,Up,Down,SMA Up,SMA Down,RS,RSI
12/2/2016,27.2925,27.522499,27.2125,27.475,26.066,106112000,26.2136,26.3118,-0.0983,-0.1234,0.0251,0.0972,0,0.120285714,0.095385714,1.26104538,55.77267007
12/5/2016,27.5,27.5075,27.0625,27.2775,25.8787,137298000,26.162,26.2797,-0.1177,-0.1223,0.0046,0,0.1874,0.120285714,0.062692857,1.91865102,65.73759613
12/6/2016,27.375,27.59,27.297501,27.487499,26.0779,104782000,26.1491,26.2648,-0.1157,-0.121,0.0053,0.1992,0,0.110792857,0.062692857,1.76723254,63.86281291
12/7/2016,27.315001,27.797501,27.290001,27.7575,26.3341,119994800,26.1776,26.2699,-0.0924,-0.1152,0.0229,0.2562,0,0.0803,0.062692857,1.28084767,56.15665118
12/8/2016,27.715,28.1075,27.65,28.030001,26.5926,108273200,26.2414,26.2938,-0.0524,-0.1027,0.0503,0.2585,0,0.098764286,0.062014286,1.59260539,61.42876183
12/9/2016,28.077499,28.674999,28.077499,28.487499,27.0266,137610400,26.3622,26.3481,0.0141,-0.0793,0.0934,0.434,0,0.1279,0.062014286,2.062428012,67.34617121
12/12/2016,28.3225,28.75,28.122499,28.325001,26.8725,105497600,26.4407,26.3869,0.0538,-0.0527,0.1065,0,0.1542,0.099607143,0.073028571,1.363947574,57.69787745
12/13/2016,28.459999,28.98,28.4375,28.797501,27.3207,174935200,26.5761,26.4561,0.12,-0.0182,0.1381,0.4483,0,0.130442857,0.073028571,1.786189358,64.10868497
12/14/2016,28.76,29.049999,28.745001,28.797501,27.3207,136127200,26.6907,26.5202,0.1705,0.0196,0.1509,0,0,0.130442857,0.063371429,2.058385933,67.30301467
12/15/2016,28.844999,29.182501,28.807501,28.955,27.4701,186098000,26.8106,26.5905,0.22,0.0597,0.1604,0.1494,0,0.131628571,0.063371429,2.077096483,67.5018315
12/16/2016,29.1175,29.125,28.9125,28.9925,27.5057,177404400,26.9175,26.6583,0.2592,0.0996,0.1596,0.0356,0,0.134171429,0.059642857,2.249580838,69.22680032
12/19/2016,28.950001,29.344999,28.9375,29.16,27.6646,111117600,27.0325,26.7329,0.2996,0.1396,0.16,0.1589,0,0.145521429,0.057778571,2.518605514,71.57965006
12/20/2016,29.184999,29.375,29.17,29.237499,27.7382,85700000,27.141,26.8073,0.3337,0.1784,0.1553,0.0735,0,0.150771429,0.04185,3.60266257,78.27344532
12/21/2016,29.200001,29.35,29.195,29.264999,27.7643,95132800,27.2369,26.8782,0.3587,0.2145,0.1442,0.0261,0,0.152635714,0.0244,6.255562061,86.21747024
12/22/2016,29.0875,29.127501,28.91,29.0725,27.5816,104343600,27.2899,26.9303,0.3596,0.2435,0.1161,0,0.1826,0.145692857,0.037442857,3.89107211,79.55458481
12/23/2016,28.897499,29.129999,28.897499,29.129999,27.6362,56998000,27.3432,26.9826,0.3606,0.2669,0.0937,0.0545,0,0.149585714,0.024057143,6.217933492,86.14561909
12/27/2016,29.129999,29.450001,29.122499,29.315001,27.8117,73187600,27.4153,27.044,0.3713,0.2878,0.0835,0.1755,0,0.147892857,0.024057143,6.147565321,86.00922195
12/28/2016,29.379999,29.504999,29.049999,29.190001,27.6931,83623600,27.458,27.0921,0.3659,0.3034,0.0625,0,0.1186,0.129592857,0.032528571,3.983970136,79.93567432
12/29/2016,29.112499,29.2775,29.1,29.182501,27.686,60158000,27.4931,27.1361,0.357,0.3141,0.0429,0,0.0071,0.111128571,0.033035714,3.363891892,77.08467522
12/30/2016,29.1625,29.299999,28.8575,28.955,27.4701,122345200,27.4896,27.1608,0.3287,0.3171,0.0117,0,0.2158,0.080128571,0.04845,1.653840484,62.31876007
1/3/2017,28.950001,29.0825,28.690001,29.0375,27.5484,115127600,27.4986,27.1895,0.3091,0.3155,-0.0064,0.0783,0,0.085721429,0.037435714,2.289830185,69.60329428
1/4/2017,28.9625,29.127501,28.9375,29.004999,27.5176,84472400,27.5015,27.2138,0.2877,0.3099,-0.0222,0,0.0308,0.0537,0.039635714,1.35483871,57.53424658
1/5/2017,28.98,29.215,28.952499,29.1525,27.6575,88774400,27.5255,27.2467,0.2788,0.3037,-0.0249,0.1399,0,0.063692857,0.039635714,1.606956208,61.64108945
1/6/2017,29.195,29.540001,29.1175,29.477501,27.9659,127007600,27.5933,27.3,0.2933,0.3016,-0.0083,0.3083,0,0.075042857,0.039635714,1.893314111,65.43755839
1/9/2017,29.487499,29.8575,29.485001,29.747499,28.222,134247600,27.69,27.3683,0.3217,0.3056,0.0161,0.2561,0,0.090792857,0.039635714,2.290683006,69.61117196
1/10/2017,29.692499,29.844999,29.575001,29.7775,28.2505,97848400,27.7762,27.4336,0.3426,0.313,0.0296,0.0285,0,0.081478571,0.039635714,2.055685709,67.27412126
1/11/2017,29.684999,29.9825,29.65,29.9375,28.4023,110354400,27.8725,27.5054,0.3672,0.3239,0.0433,0.1518,0,0.087071429,0.039635714,2.196792215,68.71864254
1/12/2017,29.725,29.825001,29.5525,29.8125,28.2837,108344800,27.9358,27.563,0.3728,0.3336,0.0391,0,0.1186,0.085207143,0.048107143,1.771195249,63.91448778
1/13/2017,29.7775,29.905001,29.702499,29.76,28.2339,104447600,27.9816,27.6127,0.3689,0.3407,0.0282,0,0.0498,0.085207143,0.038621429,2.206214167,68.8105676
1/17/2017,29.584999,30.059999,29.555,30,28.4616,137759200,28.0555,27.6756,0.3799,0.3485,0.0314,0.2277,0,0.097578571,0.038621429,2.526539671,71.64359136
1/18/2017,30,30.125,29.9275,29.997499,28.4592,94852000,28.1176,27.7336,0.384,0.3556,0.0283,0,0.0024,0.085042857,0.038792857,2.192229792,68.67393436
1/19/2017,29.85,30.022499,29.842501,29.945,28.4094,102389200,28.1625,27.7837,0.3788,0.3603,0.0185,0,0.0498,0.085042857,0.033878571,2.510225596,71.51180251
1/20/2017,30.112499,30.112499,29.932501,30,28.4616,130391600,28.2085,27.8339,0.3746,0.3631,0.0115,0.0522,0,0.088771429,0.033371429,2.66010274,72.67836257
1/23/2017,30,30.202499,29.942499,30.02,28.4805,88200800,28.2503,27.8818,0.3685,0.3642,0.0043,0.019,0,0.090128571,0.017957143,5.019093079,83.38620143
1/24/2017,29.887501,30.025,29.875,29.9925,28.4544,92844000,28.2817,27.9242,0.3575,0.3629,-0.0053,0,0.0261,0.084535714,0.019821429,4.264864865,81.00616016
1/25/2017,30.105,30.525,30.07,30.469999,28.9075,129510400,28.378,27.9971,0.381,0.3665,0.0145,0.453,0,0.116892857,0.017621429,6.633563032,86.89995752
1/26/2017,30.4175,30.610001,30.4,30.485001,28.9217,105350400,28.4617,28.0655,0.3961,0.3724,0.0237,0.0142,0,0.107914286,0.017621429,6.124037292,85.96301565
1/27/2017,30.535,30.5875,30.4,30.487499,28.9241,82251600,28.5328,28.1291,0.4037,0.3787,0.025,0.0024,0,0.086064286,0.017621429,4.88406972,83.00496004
1/30/2017,30.2325,30.407499,30.165001,30.407499,28.8482,121510000,28.5813,28.1824,0.3989,0.3827,0.0162,0,0.0759,0.067771429,0.023042857,2.941103534,74.6263961
1/31/2017,30.2875,30.3475,30.155001,30.3375,28.7818,196804000,28.6121,28.2268,0.3853,0.3832,0.0021,0,0.0664,0.065735714,0.027785714,2.365809769,70.28946765
2/1/2017,31.7575,32.622501,31.752501,32.1875,30.5369,447940000,28.9083,28.3979,0.5103,0.4087,0.1017,1.7551,0,0.180257143,0.027785714,6.487403599,86.64423539
2/2/2017,31.995001,32.3475,31.945,32.1325,30.4847,134841600,29.1508,28.5525,0.5983,0.4466,0.1517,0,0.0522,0.180257143,0.023042857,7.822690639,88.66558921
2/3/2017,32.077499,32.297501,32.040001,32.27,30.6152,98029200,29.3761,28.7053,0.6708,0.4914,0.1794,0.1305,0,0.189578571,0.019485714,9.729105572,90.67955858
2/6/2017,32.282501,32.625,32.224998,32.572498,30.9021,107383600,29.6109,28.868,0.7428,0.5417,0.2011,0.287,0,0.193814286,0.019485714,9.946480938,90.86464403
2/7/2017,32.634998,33.022499,32.612499,32.8825,31.1962,152735200,29.8548,29.0405,0.8143,0.5962,0.2181,0.2941,0,0.214821429,0.019314286,11.12241124,91.75081607
2/8/2017,32.837502,33.055,32.805,33.009998,31.3172,92016400,30.0797,29.2091,0.8706,0.6511,0.2195,0.121,0,0.223464286,0.015757143,14.18177697,93.41315577
2/9/2017,32.912498,33.112499,32.779999,33.105,31.5435,113399600,30.3049,29.382,0.9229,0.7055,0.2174,0.2263,0,0.2359,0.015757143,14.97098821,93.73864668
2/10/2017,33.115002,33.235001,33.012501,33.029999,31.472,80262000,30.4845,29.5368,0.9476,0.7539,0.1937,0,0.0715,0.234542857,0.020864286,11.2413557,91.83097016
2/13/2017,33.27,33.455002,33.1875,33.322498,31.7507,92141600,30.6793,29.7008,0.9785,0.7988,0.1796,0.2787,0,0.25445,0.019,13.39210526,93.05174621
2/14/2017,33.3675,33.772499,33.3125,33.755001,32.1628,132904800,30.9075,29.8832,1.0243,0.8439,0.1804,0.4121,0,0.251528571,0.019,13.23834586,92.97671226
2/15/2017,33.880001,34.067501,33.654999,33.877499,32.2796,142492400,31.1186,30.0607,1.0579,0.8867,0.1712,0.1167,0,0.25885,0.019,13.62368421,93.16177794
2/16/2017,33.9175,33.974998,33.709999,33.837502,32.2415,90338400,31.2914,30.2223,1.0691,0.9232,0.1459,0,0.0381,0.258678571,0.021721429,11.90891154,92.25341349
2/17/2017,33.775002,33.9575,33.775002,33.93,32.3296,88792800,31.4511,30.3784,1.0727,0.9531,0.1196,0.0881,0,0.264971429,0.0163,16.25591586,94.20488598
2/21/2017,34.057499,34.1875,33.994999,34.174999,32.563,98028800,31.6222,30.5402,1.082,0.9789,0.1031,0.2334,0,0.281642857,0.011557143,24.36959209,96.05827324
2/22/2017,34.107498,34.279999,34.0275,34.2775,32.6607,83347600,31.7819,30.6973,1.0847,1,0.0846,0.0977,0,0.163257143,0.011557143,14.12608158,93.38890251
2/23/2017,34.345001,34.369999,34.075001,34.1325,32.5225,83152800,31.8959,30.8325,1.0634,1.0127,0.0507,0,0.1382,0.163257143,0.0177,9.223567393,90.21867846
2/24/2017,33.977501,34.165001,33.82,34.165001,32.5535,87106400,31.997,30.9599,1.0371,1.0176,0.0195,0.031,0,0.15615,0.0177,8.822033898,89.81880932
2/27/2017,34.285,34.360001,34.07,34.232498,32.6178,81029600,32.0925,31.0828,1.0098,1.016,-0.0062,0.0643,0,0.140242857,0.0177,7.923325262,88.79341534
2/28/2017,34.27,34.360001,34.174999,34.247501,32.6321,93931600,32.1756,31.1975,0.978,1.0084,-0.0304,0.0143,0,0.120257143,0.0177,6.794188862,87.16992855
3/1/2017,34.4725,35.037498,34.400002,34.947498,33.2991,145658400,32.3484,31.3532,0.9952,1.0058,-0.0106,0.667,0,0.159257143,0.0177,8.997578692,89.99757811
3/2/2017,35,35.07,34.689999,34.740002,33.1014,104844000,32.4643,31.4827,0.9816,1.0009,-0.0194,0,0.1977,0.143092857,0.031821429,4.49674523,81.80741588
3/3/2017,34.695,34.9575,34.647499,34.945,33.2967,84432400,32.5923,31.6171,0.9753,0.9958,-0.0205,0.1953,0,0.157042857,0.026714286,5.878609626,85.46217834
3/6/2017,34.842499,34.942501,34.650002,34.834999,33.1919,87000000,32.6846,31.7337,0.9509,0.9868,-0.036,0,0.1048,0.137135714,0.0342,4.009816207,80.03918789
3/7/2017,34.764999,34.994999,34.697498,34.880001,33.2348,69785200,32.7692,31.8449,0.9243,0.9743,-0.05,0.0429,0,0.110764286,0.0342,3.238721805,76.40798226
3/8/2017,34.737499,34.950001,34.705002,34.75,33.1109,74828800,32.8218,31.9387,0.8831,0.9561,-0.073,0,0.1239,0.102428571,0.04305,2.379293181,70.40801296
3/9/2017,34.685001,34.697498,34.262501,34.669998,33.0347,88623600,32.8545,32.0199,0.8347,0.9318,-0.0971,0,0.0762,0.102428571,0.045771429,2.237827715,69.11509543
3/10/2017,34.8125,34.84,34.66,34.785,33.1443,78451200,32.8991,32.1032,0.796,0.9046,-0.1087,0.1096,0,0.103964286,0.045771429,2.271379526,69.43185613
3/13/2017,34.712502,34.857498,34.705002,34.799999,33.1585,69686800,32.939,32.1813,0.7577,0.8752,-0.1175,0.0143,0,0.088314286,0.045771429,1.929463171,65.86405284
3/14/2017,34.825001,34.912498,34.709999,34.747501,33.1085,61236400,32.9651,32.25,0.7151,0.8432,-0.1281,0,0.05,0.081335714,0.049342857,1.648378691,62.24104947
3/15/2017,34.852501,35.1875,34.7575,35.115002,33.4587,102767200,33.041,32.3395,0.7015,0.8149,-0.1134,0.3502,0,0.10635,0.039471429,2.694353963,72.93166789
3/16/2017,35.18,35.255001,35.064999,35.172501,33.5135,76928000,33.1137,32.4265,0.6872,0.7893,-0.1021,0.0548,0,0.10805,0.039471429,2.737423091,73.24359657
3/17/2017,35.25,35.25,34.9725,34.997501,33.3467,175540000,33.1496,32.4947,0.6549,0.7624,-0.1075,0,0.1667,0.103457143,0.051378571,2.013624357,66.81736403
3/20/2017,35.099998,35.375,35.057499,35.365002,33.6969,86168000,33.2338,32.5837,0.6501,0.74,-0.0899,0.3502,0,0.12745,0.051378571,2.480606145,71.2693721
3/21/2017,35.5275,35.700001,34.932499,34.959999,33.311,158119600,33.2457,32.6376,0.6081,0.7136,-0.1055,0,0.3859,0.079807143,0.078942857,1.010948245,50.27221597
3/22/2017,34.962502,35.400002,34.939999,35.355,33.6874,103440800,33.3136,32.7154,0.5983,0.6905,-0.0923,0.3764,0,0.106692857,0.064821429,1.645950413,62.2063968
3/23/2017,35.314999,35.395,35.1525,35.23,33.5683,81385200,33.3528,32.7785,0.5743,0.6673,-0.093,0,0.1191,0.092742857,0.073328571,1.264757452,55.84516129
3/24/2017,35.375,35.435001,35.087502,35.16,33.5016,89582400,33.3757,32.8321,0.5436,0.6425,-0.0989,0,0.0667,0.092742857,0.070607143,1.313505311,56.77554768
3/27/2017,34.8475,35.305,34.654999,35.220001,33.5587,94300400,33.4038,32.8859,0.5179,0.6176,-0.0997,0.0572,0,0.093764286,0.070607143,1.327971674,57.04415088
3/28/2017,35.227501,36.009998,35.154999,35.950001,34.2543,133499200,33.5347,32.9873,0.5474,0.6036,-0.0562,0.6956,0,0.14345,0.061757143,2.322808235,69.90497407
3/29/2017,35.919998,36.122501,35.797501,36.029999,34.3305,116760000,33.6571,33.0868,0.5703,0.5969,-0.0266,0.0762,0,0.148892857,0.056314286,2.643962456,72.55734624
3/30/2017,36.047501,36.125,35.875,35.982498,34.2853,84829200,33.7538,33.1756,0.5782,0.5932,-0.015,0,0.0453,0.141064286,0.05955,2.368837711,70.31617176
3/31/2017,35.93,36.067501,35.752499,35.915001,34.221,78646800,33.8256,33.253,0.5726,0.5891,-0.0164,0,0.0643,0.140042857,0.064142857,2.183296214,68.58602113
4/3/2017,35.927502,36.029999,35.762501,35.924999,34.2305,79942800,33.8879,33.3254,0.5625,0.5838,-0.0212,0.0095,0,0.140721429,0.060571429,2.323231132,69.9088038
4/4/2017,35.8125,36.2225,35.7925,36.192501,34.4854,79565600,33.9798,33.4113,0.5685,0.5807,-0.0122,0.2549,0,0.133914286,0.060571429,2.210849057,68.85558983
4/5/2017,36.055,36.365002,35.952499,36.005001,34.3067,110871600,34.0301,33.4776,0.5525,0.5751,-0.0226,0,0.1787,0.13,0.073335714,1.772669719,63.93367759
4/6/2017,36.072498,36.130001,35.862499,35.915001,34.221,84596000,34.0595,33.5327,0.5268,0.5654,-0.0386,0,0.0858,0.13,0.067557143,1.924296892,65.80374575
4/7/2017,35.932499,36.044998,35.817501,35.834999,34.1447,66688800,34.0726,33.578,0.4946,0.5512,-0.0567,0,0.0762,0.104985714,0.073,1.43816047,58.98547235
4/10/2017,35.900002,35.970001,35.724998,35.7925,34.1042,75733600,34.0775,33.617,0.4604,0.5331,-0.0726,0,0.0405,0.104985714,0.048328571,2.172332249,68.47745061
4/11/2017,35.735001,35.837502,35.014999,35.407501,33.7374,121517600,34.0251,33.6259,0.3992,0.5063,-0.1071,0,0.3668,0.0781,0.074528571,1.047920261,51.16997379
4/12/2017,35.400002,35.537498,35.252499,35.450001,33.7779,81400000,33.9871,33.6372,0.3499,0.475,-0.1251,0.0405,0,0.080992857,0.066021429,1.226766201,55.09182781
4/13/2017,35.477501,35.595001,35.262501,35.262501,33.5992,71291600,33.9274,33.6344,0.2931,0.4386,-0.1456,0,0.1786,0.080992857,0.074014286,1.094286817,52.25104834
4/17/2017,35.369999,35.470001,35.217499,35.4575,33.785,66328400,33.9055,33.6455,0.26,0.4029,-0.1429,0.1858,0,0.090178571,0.074014286,1.218394132,54.92234741
4/18/2017,35.352501,35.509998,35.2775,35.299999,33.635,58790000,33.8639,33.6448,0.2191,0.3661,-0.147,0,0.1501,0.040492857,0.084735714,0.477872376,32.33515857
4/19/2017,35.470001,35.5,35.112499,35.169998,33.5111,69313600,33.8096,33.6349,0.1748,0.3279,-0.1531,0,0.1239,0.03505,0.093585714,0.374522974,27.24748737
4/20/2017,35.305,35.73,35.290001,35.610001,33.9303,93278400,33.8282,33.6567,0.1715,0.2966,-0.1251,0.4192,0,0.064992857,0.09035,0.719345403,41.83832996
4/21/2017,35.610001,35.669998,35.462502,35.567501,33.8899,69283600,33.8377,33.674,0.1637,0.27,-0.1063,0,0.0405,0.064992857,0.08865,0.733139956,42.30125523
4/24/2017,35.875,35.987499,35.794998,35.91,34.2162,68537200,33.8959,33.7142,0.1817,0.2524,-0.0706,0.3263,0,0.087621429,0.08865,0.988397389,49.70824216
4/25/2017,35.977501,36.224998,35.967499,36.1325,34.4282,75486000,33.9778,33.7671,0.2107,0.244,-0.0333,0.212,0,0.084557143,0.08865,0.953831279,48.81850798
4/26/2017,36.1175,36.150002,35.845001,35.919998,34.2257,80164800,34.0159,33.801,0.2149,0.2382,-0.0233,0,0.2025,0.084557143,0.09035,0.93588426,48.34401928
4/27/2017,35.98,36.040001,35.827499,35.947498,34.2519,56985200,34.0522,33.8344,0.2178,0.2341,-0.0163,0.0262,0,0.086428571,0.084221429,1.026206429,50.64668704
4/28/2017,36.022499,36.075001,35.817501,35.912498,34.2186,83441600,34.0778,33.8629,0.2149,0.2303,-0.0153,0,0.0333,0.086428571,0.081157143,1.064953353,51.57275595
5/1/2017,36.275002,36.799999,36.240002,36.645,34.9165,134411600,34.2069,33.9409,0.2659,0.2374,0.0285,0.698,0,0.136285714,0.078264286,1.74135256,63.52165662
5/2/2017,36.884998,37.022499,36.709999,36.877499,35.1381,181408800,34.3501,34.0296,0.3205,0.254,0.0665,0.2215,0,0.152107143,0.052064286,2.921525587,74.49972012
5/3/2017,36.397499,36.872501,36.067501,36.764999,35.0309,182788000,34.4549,34.1038,0.3511,0.2734,0.0776,0,0.1072,0.149214286,0.059721429,2.498504964,71.41636183
5/4/2017,36.630001,36.785,36.452499,36.6325,34.9046,93487600,34.524,34.1631,0.3609,0.2909,0.07,0,0.1263,0.149214286,0.055985714,2.66522072,72.71651351
5/5/2017,36.689999,37.244999,36.689999,37.240002,35.4835,109310800,34.6716,34.2609,0.4107,0.3149,0.0958,0.5788,0,0.177285714,0.055985714,3.166624139,75.99975504
5/8/2017,37.2575,38.424999,37.2575,38.252499,36.4482,195009600,34.945,34.4229,0.522,0.3563,0.1657,0.9647,0,0.246192857,0.045264286,5.439008995,84.46965984
5/9/2017,38.467499,38.720001,38.362499,38.497501,36.6816,156521600,35.2121,34.5902,0.6219,0.4094,0.2125,0.2334,0,0.262864286,0.036414286,7.218713221,87.83264517
5/10/2017,38.407501,38.485001,38.0275,38.314999,36.5078,103222800,35.4115,34.7323,0.6792,0.4634,0.2158,0,0.1739,0.232921429,0.048835714,4.769489542,82.6674441
5/11/2017,38.112499,38.517502,38.077499,38.487499,36.8235,109020400,35.6287,34.8872,0.7415,0.519,0.2225,0.3157,0,0.255471429,0.045942857,5.560634328,84.75757145
5/12/2017,38.674999,39.105,38.6675,39.025002,37.3377,130108000,35.8916,35.0687,0.8229,0.5798,0.2431,0.5143,0,0.2689,0.045942857,5.852922886,85.40768637
5/15/2017,39.002499,39.162498,38.762501,38.924999,37.2421,104038800,36.0994,35.2297,0.8697,0.6378,0.2319,0,0.0957,0.253757143,0.052778571,4.807957775,82.78224397
5/16/2017,38.985001,39.014999,38.68,38.8675,37.1871,80194000,36.2667,35.3747,0.892,0.6886,0.2034,0,0.055,0.253757143,0.042242857,6.007101792,85.72876448
5/17/2017,38.400002,38.642502,37.427502,37.5625,35.9385,203070800,36.2162,35.4164,0.7998,0.7109,0.0889,0,1.2486,0.251885714,0.131428571,1.916521739,65.71258199
5/18/2017,37.817501,38.334999,37.782501,38.134998,36.4862,134272800,36.2578,35.4957,0.7621,0.7211,0.041,0.5477,0,0.291007143,0.12905,2.254995295,69.27798939
5/19/2017,38.345001,38.494999,38.157501,38.264999,36.6106,107843200,36.312,35.5783,0.7338,0.7236,0.0101,0.1244,0,0.250035714,0.12905,1.937510378,65.95756708
5/22/2017,38.5,38.645,38.227501,38.497501,36.833,91865600,36.3922,35.6712,0.721,0.7231,-0.0021,0.2224,0,0.2501,0.12905,1.938008524,65.96333905
5/23/2017,38.724998,38.724998,38.327499,38.450001,36.7876,79675600,36.453,35.7539,0.6991,0.7183,-0.0192,0,0.0454,0.2501,0.124635714,2.006647945,66.7403694
5/24/2017,38.459999,38.5425,38.1675,38.334999,36.6776,76712000,36.4876,35.8223,0.6652,0.7077,-0.0425,0,0.11,0.2501,0.123471429,2.025569825,66.94837476
5/25/2017,38.432499,38.587502,38.2575,38.467499,36.8043,76942400,36.5363,35.8951,0.6412,0.6944,-0.0532,0.1268,0,0.217814286,0.123471429,1.764086544,63.82168271
5/26/2017,38.5,38.560001,38.327499,38.4025,36.7422,87710400,36.568,35.9578,0.6102,0.6776,-0.0674,0,0.0622,0.148907143,0.127914286,1.164116596,53.7917688
5/30/2017,38.355,38.607498,38.3325,38.4175,36.7565,80507600,36.597,36.017,0.58,0.658,-0.078,0.0144,0,0.133264286,0.127914286,1.041824883,51.02420347
5/31/2017,38.4925,38.5425,38.095001,38.189999,36.5388,97804800,36.588,36.0556,0.5324,0.6329,-0.1005,0,0.2177,0.133264286,0.131042857,1.016951924,50.4202362
6/1/2017,38.2925,38.3325,38.055,38.294998,36.6393,65616400,36.5959,36.0989,0.4971,0.6057,-0.1087,0.1005,0,0.117892857,0.131042857,0.89965115,47.35875585
6/2/2017,38.395,38.862499,38.2225,38.862499,37.1823,111082800,36.6861,36.1791,0.507,0.586,-0.079,0.543,0,0.119942857,0.131042857,0.915294887,47.78871877
6/5/2017,38.584999,38.612499,38.365002,38.482498,36.8187,101326800,36.7065,36.2265,0.48,0.5648,-0.0848,0,0.3636,0.119942857,0.150178571,0.798668252,44.40331068
6/6/2017,38.474998,38.952499,38.445,38.612499,36.9431,106499600,36.7429,36.2796,0.4633,0.5445,-0.0812,0.1244,0,0.128828571,0.14625,0.880879121,46.83337228
6/7/2017,38.755001,38.994999,38.619999,38.842499,37.1631,84278400,36.8076,36.345,0.4625,0.5281,-0.0656,0.2201,0,0.14455,0.057064286,2.533108024,71.69630837
6/8/2017,38.8125,38.884998,38.599998,38.747501,37.0722,85003200,36.8483,36.3989,0.4494,0.5124,-0.063,0,0.0909,0.105428571,0.063557143,1.65879973,62.38904388
6/9/2017,38.797501,38.797501,36.505001,37.244999,35.6347,259530800,36.6616,36.3423,0.3193,0.4738,-0.1545,0,1.4375,0.096542857,0.166235714,0.580758819,36.73924271
6/12/2017,36.435001,36.522499,35.627499,36.355,34.7832,289229200,36.3726,36.2268,0.1458,0.4082,-0.2624,0,0.8515,0.080657143,0.227057143,0.355228388,26.21169916
6/13/2017,36.790001,36.862499,36.287498,36.647499,35.063,136661600,36.1711,36.1406,0.0305,0.3326,-0.3021,0.2799,0,0.10065,0.223814286,0.449703198,31.02036324
6/14/2017,36.875,36.875,35.959999,36.290001,34.721,126124800,35.948,36.0354,-0.0874,0.2486,-0.336,0,0.342,0.10065,0.240385714,0.418702086,29.51303801
6/15/2017,35.830002,36.119999,35.552502,36.072498,34.5129,128661600,35.7272,35.9227,-0.1954,0.1598,-0.3552,0,0.2081,0.091592857,0.25525,0.358835875,26.40759504
6/16/2017,35.945,36.125,35.549999,35.567501,34.0297,201444400,35.4661,35.7824,-0.3164,0.0646,-0.3809,0,0.4832,0.091592857,0.285321429,0.321016398,24.30071255
6/19/2017,35.915001,36.685001,35.915001,36.584999,35.0032,130165600,35.3949,35.7247,-0.3298,-0.0143,-0.3155,0.9735,0,0.1601,0.285321429,0.561121542,35.94348851
6/20/2017,36.717499,36.717499,36.235001,36.252499,34.6851,99600400,35.2857,35.6477,-0.362,-0.0839,-0.2782,0,0.3181,0.1601,0.292492857,0.547363794,35.37395641
6/21/2017,36.380001,36.517502,36.1525,36.467499,34.8908,85063200,35.2249,35.5916,-0.3667,-0.1404,-0.2263,0.2057,0,0.167614286,0.292492857,0.573054287,36.42940309
6/22/2017,36.442501,36.674999,36.279999,36.407501,34.8334,76425200,35.1647,35.5355,-0.3708,-0.1865,-0.1843,0,0.0574,0.128828571,0.296592857,0.434361679,30.28257694
6/23/2017,36.282501,36.790001,36.2775,36.57,34.9889,141757600,35.1377,35.495,-0.3573,-0.2207,-0.1367,0.1555,0,0.139935714,0.270621429,0.517090295,34.08434531
6/26/2017,36.7925,37.07,36.345001,36.455002,34.8789,102769600,35.0978,35.4494,-0.3515,-0.2468,-0.1047,0,0.11,0.13105,0.278478571,0.470592762,32.0002093
6/27/2017,36.252499,36.540001,35.904999,35.932499,34.3789,99047600,34.9872,35.3701,-0.3828,-0.274,-0.1088,0,0.4999,0.115328571,0.314185714,0.367071341,26.85092796
6/28/2017,36.122501,36.5275,35.790001,36.4575,34.8812,88329600,34.9709,35.3339,-0.3629,-0.2918,-0.0711,0.5023,0,0.151207143,0.307692857,0.491422337,32.94991128
6/29/2017,36.177502,36.282501,35.57,35.919998,34.367,125997600,34.878,35.2622,-0.3842,-0.3103,-0.0739,0,0.5143,0.151207143,0.24175,0.62546905,38.47929618
6/30/2017,36.112499,36.240002,35.945,36.005001,34.4483,92096400,34.8119,35.2019,-0.39,-0.3262,-0.0638,0.0813,0,0.157014286,0.180928571,0.867824714,46.46178559
7/3/2017,36.220001,36.325001,35.775002,35.875,34.3239,57111200,34.7368,35.1369,-0.4001,-0.341,-0.0591,0,0.1244,0.137021429,0.189814286,0.721871002,41.9236401
7/5/2017,35.922501,36.197498,35.68,36.022499,34.4651,86278400,34.695,35.0871,-0.3921,-0.3512,-0.0409,0.1411,0,0.1471,0.165385714,0.889435951,47.07415196
7/6/2017,35.755001,35.875,35.602501,35.682499,34.1398,96515200,34.6096,35.017,-0.4074,-0.3625,-0.0449,0,0.3253,0.1471,0.173757143,0.846583902,45.84594835
7/7/2017,35.724998,36.1875,35.724998,36.044998,34.4866,76806800,34.5907,34.9777,-0.387,-0.3674,-0.0196,0.3468,0,0.171871429,0.139242857,1.234328511,55.24382404
7/10/2017,36.0275,36.487499,35.842499,36.264999,34.6971,84362400,34.607,34.9569,-0.3498,-0.3639,0.014,0.2105,0,0.117371429,0.139242857,0.842926029,45.73846239
7/11/2017,36.182499,36.462502,36.095001,36.3825,34.8095,79127200,34.6382,34.946,-0.3078,-0.3526,0.0449,0.1124,0,0.1254,0.116521429,1.076196898,51.83501137
7/12/2017,36.467499,36.544998,36.205002,36.435001,34.8597,99538000,34.6723,34.9396,-0.2673,-0.3356,0.0683,0.0502,0,0.114292857,0.116521429,0.980874149,49.51723711
7/13/2017,36.375,37.122501,36.360001,36.942501,35.3453,100797600,34.7758,34.9696,-0.1938,-0.3072,0.1134,0.4856,0,0.148978571,0.112421429,1.32517949,56.99256749
